scenario,year,real_estate_mode,re_opening_nav,re_gross_asset_value,re_debt_balance,re_assumed_liabilities,re_net_equity_value,re_noi_yield,re_noi,gross_rent,re_debt_service,re_capex,re_dscr,re_prior_refi_liability,re_ending_refi_liability,re_max_debt_supported,re_cash_out_before_refi_costs,re_refi_costs,re_refi_capacity,re_refi_proceeds_from_deals,re_free_cashflow_after_debt_and_capex,re_cashflow_shortfall,active_deal_count,acquisition_starting_retained_cash,acquisition_starting_reserve,acquisition_new_deal_equity_required,acquisition_funded_from_initial_lp_capital,acquisition_funded_from_retained_cash,acquisition_funded_from_reserve,acquisition_unfunded_shortfall,acquisition_ending_retained_cash,acquisition_ending_reserve,acquisition_funding_source,re_asset_mgmt_fee,net_re_cashflow,re_cashflow_generated,re_cashflow_to_lp,re_cashflow_to_hf,re_cashflow_to_reserve,re_appreciation_rate,re_closing_nav,hf_opening_nav,hf_return,hf_harvest,hf_harvest_generated,hf_harvest_to_lp,hf_harvest_to_hf,hf_harvest_to_reserve,hf_closing_nav,refinance_proceeds,refinance_use_of_proceeds,cumulative_refinance_proceeds,refinance_liability,reserve_opening_nav,reserve_closing_nav,retained_cash,lp_cash_yield_target,lp_cash_yield_paid,lp_cash_yield_shortfall,cumulative_lp_cash_yield_shortfall,lp_cash_yield_coverage_ratio,cumulative_reinvested_into_hf,cumulative_cash_distributed_to_lp,cumulative_cash_added_to_reserve,hf_reinvestment_source_re,hf_reinvestment_source_hf,total_cash_reinvested,total_cash_distributed,total_cash_reserved,lp_distribution,lp_cumulative_distribution,lp_remaining_hurdle,economic_hurdle_passed,liquidity_available,liquidity_hurdle_passed,hurdle_trigger_eligible,hurdle_trigger_attempted,hurdle_trigger_executed,hurdle_trigger_required_cash,trigger_cash_from_retained_cash,trigger_cash_from_reserve,trigger_cash_from_hf_liquidation,trigger_cash_from_refi,trigger_cash_from_re_sale,lp_hurdle_shortfall_after_trigger,hf_nav_liquidated_for_hurdle,refi_proceeds_for_hurdle,re_nav_sold_for_hurdle,gp_fees,gp_cumulative_fees,gp_residual_nav,fund_nav,event_flag
failure_never_reaches_hurdle,3,top_down,8330850.0,8247541.5,0.0,0.0,8247541.5,0.045,374888.25,666468.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354894.21,0.0,0,0.0,608086.85,0.0,0.0,0.0,0.0,0.0,0.0,608086.85,,19994.04,354894.21,354894.21,35489.421,266170.65750000003,53234.1315,-0.01,8247541.5,1447591.75,0.15,0.0,0.0,0.0,0.0,0.0,1930901.17,0.0,,0.0,0.0,608086.85,661320.9815,0.0,0.0,0.0,0.0,0.0,,806604.9075,107547.321,161320.9815,266170.65750000003,0.0,266170.65750000003,35489.421,53234.1315,35489.421,107547.321,19892452.679,False,4654107.5265,False,False,False,False,19892452.679,0.0,0.0,0.0,0.0,0.0,19892452.679,0.0,0.0,0.0,19994.04,60590.04,0.0,10839763.6515,
failure_never_reaches_hurdle,4,top_down,8247541.5,8165066.085,0.0,0.0,8165066.085,0.045,371139.3675,659803.3200000001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351345.2679,0.0,0,0.0,661320.9815,0.0,0.0,0.0,0.0,0.0,0.0,661320.9815,,19794.0996,351345.2679,351345.2679,35134.526789999996,263508.950925,52701.790185,-0.01,8165066.085,1930901.17,0.03,0.0,0.0,0.0,0.0,0.0,2252337.156025,0.0,,0.0,0.0,661320.9815,714022.771685,0.0,0.0,0.0,0.0,0.0,,1070113.858425,142681.84779,214022.77168499999,263508.950925,0.0,263508.950925,35134.526789999996,52701.790185,35134.526789999996,142681.84779,19857318.15221,False,5007626.44896,False,False,False,False,19857318.15221,0.0,0.0,0.0,0.0,0.0,19857318.15221,0.0,0.0,0.0,19794.0996,80384.1396,0.0,11131426.012710001,
failure_never_reaches_hurdle,5,top_down,8165066.085,8083415.42415,0.0,0.0,8083415.42415,0.045,367427.973825,653205.2868,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347831.815221,0.0,0,0.0,714022.771685,0.0,0.0,0.0,0.0,0.0,0.0,714022.771685,,19596.158604,347831.815221,347831.815221,34783.1815221,260873.86141575,52174.77228315,-0.01,8083415.42415,2252337.156025,0.24,0.0,0.0,0.0,0.0,0.0,3053771.93488675,0.0,,0.0,0.0,714022.771685,766197.54396815,0.0,0.0,0.0,0.0,0.0,,1330987.71984075,177465.0293121,266197.54396815,260873.86141575,0.0,260873.86141575,34783.1815221,52174.77228315,34783.1815221,177465.0293121,19822534.9706879,False,5840823.3348924,False,False,False,False,19822534.9706879,0.0,0.0,0.0,0.0,0.0,19822534.9706879,0.0,0.0,0.0,19596.158604,99980.29820399999,0.0,11903384.903004901,
failure_never_reaches_hurdle,6,top_down,8083415.42415,8002581.2699085,0.0,0.0,8002581.2699085,0.045,363753.69408675,646673.233932,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344353.49706878996,0.0,0,0.0,766197.54396815,0.0,0.0,0.0,0.0,0.0,0.0,766197.54396815,,19400.19701796,344353.49706878996,344353.49706878996,34435.349706878995,258265.12280159246,51653.024560318496,-0.01,8002581.2699085,3053771.93488675,0.04,0.0,0.0,0.0,0.0,0.0,3434187.9350838126,0.0,,0.0,0.0,766197.54396815,817850.5685284685,0.0,0.0,0.0,0.0,0.0,,1589252.8426423427,211900.379018979,317850.5685284685,258265.12280159246,0.0,258265.12280159246,34435.349706878995,51653.024560318496,34435.349706878995,211900.379018979,19788099.620981023,False,6252683.821089406,False,False,False,False,19788099.620981023,0.0,0.0,0.0,0.0,0.0,19788099.620981023,0.0,0.0,0.0,19400.19701796,119380.49522196,0.0,12254619.77352078,
failure_never_reaches_hurdle,7,top_down,8002581.2699085,7922555.457209415,0.0,0.0,7922555.457209415,0.045,360116.1571458825,640206.50159268,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340909.9620981021,0.0,0,0.0,817850.5685284685,0.0,0.0,0.0,0.0,0.0,0.0,817850.5685284685,,19206.1950477804,340909.9620981021,340909.9620981021,34090.99620981021,255682.47157357656,51136.49431471531,-0.01,7922555.457209415,3434187.9350838126,0.13,0.0,0.0,0.0,0.0,0.0,4136314.838218285,0.0,,0.0,0.0,817850.5685284685,868987.0628431838,0.0,0.0,0.0,0.0,0.0,,1844935.3142159192,245991.37522878923,368987.0628431838,255682.47157357656,0.0,255682.47157357656,34090.99620981021,51136.49431471531,34090.99620981021,245991.37522878923,19754008.62477121,False,6985940.765363823,False,False,False,False,19754008.62477121,0.0,0.0,0.0,0.0,0.0,19754008.62477121,0.0,0.0,0.0,19206.1950477804,138586.6902697404,0.0,12927857.358270882,
failure_never_reaches_hurdle,8,top_down,7922555.457209415,7843329.902637321,0.0,0.0,7843329.902637321,0.045,356514.99557442364,633804.4365767532,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337500.86247712106,0.0,0,0.0,868987.0628431838,0.0,0.0,0.0,0.0,0.0,0.0,868987.0628431838,,19014.133097302594,337500.86247712106,337500.86247712106,33750.086247712105,253125.6468578408,50625.12937156816,-0.01,7843329.902637321,4136314.838218285,0.18,0.0,0.0,0.0,0.0,0.0,5133977.155955417,0.0,,0.0,0.0,868987.0628431838,919612.192214752,0.0,0.0,0.0,0.0,0.0,,2098060.96107376,279741.4614765013,419612.19221475197,253125.6468578408,0.0,253125.6468578408,33750.086247712105,50625.12937156816,33750.086247712105,279741.4614765013,19720258.5385235,False,8014421.823829499,False,False,False,False,19720258.5385235,0.0,0.0,0.0,0.0,0.0,19720258.5385235,0.0,0.0,0.0,19014.133097302594,157600.823367043,0.0,13896919.250807488,
failure_never_reaches_hurdle,9,top_down,7843329.902637321,7764896.603610948,0.0,0.0,7764896.603610948,0.045,352949.8456186794,627466.3922109857,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334125.85385234986,0.0,0,0.0,919612.192214752,0.0,0.0,0.0,0.0,0.0,0.0,919612.192214752,,18823.991766329567,334125.85385234986,334125.85385234986,33412.58538523499,250594.3903892624,50118.878077852474,-0.01,7764896.603610948,5133977.155955417,-0.12,0.0,0.0,0.0,0.0,0.0,4768494.28763003,0.0,,0.0,0.0,919612.192214752,969731.0702926044,0.0,0.0,0.0,0.0,0.0,,2348655.351463022,313154.0468617363,469731.07029260445,250594.3903892624,0.0,250594.3903892624,33412.58538523499,50118.878077852474,33412.58538523499,313154.0468617363,19686845.953138262,False,7679449.508825371,False,False,False,False,19686845.953138262,0.0,0.0,0.0,0.0,0.0,19686845.953138262,0.0,0.0,0.0,18823.991766329567,176424.81513337255,0.0,13503121.961533582,
failure_never_reaches_hurdle,10,top_down,7764896.603610948,7687247.6375748385,0.0,0.0,7687247.6375748385,0.045,349420.34716249263,621191.7282888758,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330784.59531382634,0.0,0,0.0,969731.0702926044,0.0,0.0,0.0,0.0,0.0,0.0,969731.0702926044,,18635.751848666274,330784.59531382634,330784.59531382634,33078.459531382636,248088.44648536976,49617.68929707395,-0.01,7687247.6375748385,4768494.28763003,0.28,0.0,0.0,0.0,0.0,0.0,6351761.134651808,0.0,,0.0,0.0,969731.0702926044,1019348.7595896784,0.0,0.0,0.0,0.0,0.0,,2596743.797948392,346232.50639311894,519348.7595896784,248088.44648536976,0.0,248088.44648536976,33078.459531382636,49617.68929707395,33078.459531382636,346232.50639311894,19653767.49360688,False,9292921.803635197,False,False,False,False,19653767.49360688,0.0,0.0,0.0,0.0,0.0,19653767.49360688,0.0,0.0,0.0,18635.751848666274,195060.56698203884,0.0,15058357.531816324,
failure_never_reaches_hurdle,11,top_down,7687247.6375748385,7610375.16119909,0.0,0.0,7610375.16119909,0.045,345926.1436908677,614979.8110059871,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327476.7493606881,0.0,0,0.0,1019348.7595896784,0.0,0.0,0.0,0.0,0.0,0.0,1019348.7595896784,,18449.394330179613,327476.7493606881,327476.7493606881,32747.67493606881,245607.56202051608,49121.51240410321,-0.01,7610375.16119909,6351761.134651808,0.12,0.0,0.0,0.0,0.0,0.0,7359580.032830542,0.0,,0.0,0.0,1019348.7595896784,1068470.2719937817,0.0,0.0,0.0,0.0,0.0,,2842351.359968908,378980.18132918776,568470.2719937816,245607.56202051608,0.0,245607.56202051608,32747.67493606881,49121.51240410321,32747.67493606881,378980.18132918776,19621019.818670813,False,10330644.095124098,False,False,False,False,19621019.818670813,0.0,0.0,0.0,0.0,0.0,19621019.818670813,0.0,0.0,0.0,18449.394330179613,213509.96131221845,0.0,16038425.466023415,
failure_never_reaches_hurdle,12,top_down,7610375.16119909,7534271.409587099,0.0,0.0,7534271.409587099,0.045,342466.882253959,608830.0128959272,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324201.9818670812,0.0,0,0.0,1068470.2719937817,0.0,0.0,0.0,0.0,0.0,0.0,1068470.2719937817,,18264.900386877816,324201.9818670812,324201.9818670812,32420.19818670812,243151.48640031088,48630.29728006218,-0.01,7534271.409587099,7359580.032830542,0.08,0.0,0.0,0.0,0.0,0.0,8191497.9218572965,0.0,,0.0,0.0,1068470.2719937817,1117100.569273844,0.0,0.0,0.0,0.0,0.0,,3085502.846369219,411400.37951589585,617100.5692738438,243151.48640031088,0.0,243151.48640031088,32420.19818670812,48630.29728006218,32420.19818670812,411400.37951589585,19588599.620484103,False,11192166.343527915,False,False,False,False,19588599.620484103,0.0,0.0,0.0,0.0,0.0,19588599.620484103,0.0,0.0,0.0,18264.900386877816,231774.86169909628,0.0,16842869.90071824,
